trial_lie_057.txt.ptree,0,6,0..4,That
trial_lie_057.txt.ptree,0,8,5..9,word
trial_lie_057.txt.ptree,0,11,10..13,has
trial_lie_057.txt.ptree,0,14,14..15,a
trial_lie_057.txt.ptree,0,16,16..26,definition
trial_lie_057.txt.ptree,0,18,27..30,and
trial_lie_057.txt.ptree,0,22,31..34,you
trial_lie_057.txt.ptree,0,25,35..38,are
trial_lie_057.txt.ptree,0,27,39..42,not
trial_lie_057.txt.ptree,0,30,43..48,using
trial_lie_057.txt.ptree,0,33,49..51,it
trial_lie_057.txt.ptree,0,35,51..52,.
trial_lie_057.txt.ptree,1,5,53..56,You
trial_lie_057.txt.ptree,1,8,57..60,are
trial_lie_057.txt.ptree,1,10,61..64,not
trial_lie_057.txt.ptree,1,13,65..70,using
trial_lie_057.txt.ptree,1,16,71..74,the
trial_lie_057.txt.ptree,1,18,75..85,definition
trial_lie_057.txt.ptree,1,21,86..90,that
trial_lie_057.txt.ptree,1,25,91..92,I
trial_lie_057.txt.ptree,1,28,93..98,apply
trial_lie_057.txt.ptree,1,31,99..101,in
trial_lie_057.txt.ptree,1,34,102..106,this
trial_lie_057.txt.ptree,1,39,111..113,in
trial_lie_057.txt.ptree,1,42,114..118,this
trial_lie_057.txt.ptree,1,44,119..128,continuum
trial_lie_057.txt.ptree,1,46,128..129,.
trial_lie_057.txt.ptree,2,4,130..132,So
trial_lie_057.txt.ptree,2,7,133..135,if
trial_lie_057.txt.ptree,2,11,136..139,you
trial_lie_057.txt.ptree,2,14,140..144,want
trial_lie_057.txt.ptree,2,18,145..147,me
trial_lie_057.txt.ptree,2,21,148..150,to
trial_lie_057.txt.ptree,2,24,151..155,talk
trial_lie_057.txt.ptree,2,27,156..161,about
trial_lie_057.txt.ptree,2,31,162..166,what
trial_lie_057.txt.ptree,2,35,167..175,stalking
trial_lie_057.txt.ptree,2,38,176..181,means
trial_lie_057.txt.ptree,2,40,181..182,COMMA
trial_lie_057.txt.ptree,2,43,183..184,I
trial_lie_057.txt.ptree,2,46,185..189,will
trial_lie_057.txt.ptree,2,49,190..194,talk
trial_lie_057.txt.ptree,2,52,195..200,about
trial_lie_057.txt.ptree,2,55,201..203,it
trial_lie_057.txt.ptree,2,57,203..204,.
