trial_truth_059.txt.ptree,0,6,0..2,We
trial_truth_059.txt.ptree,0,9,3..7,were
trial_truth_059.txt.ptree,0,12,8..15,married
trial_truth_059.txt.ptree,0,15,16..19,for
trial_truth_059.txt.ptree,0,18,20..23,two
trial_truth_059.txt.ptree,0,20,24..29,years
trial_truth_059.txt.ptree,0,22,29..30,COMMA
trial_truth_059.txt.ptree,0,24,31..34,and
trial_truth_059.txt.ptree,0,28,35..37,um
trial_truth_059.txt.ptree,0,30,37..38,COMMA
trial_truth_059.txt.ptree,0,33,39..41,we
trial_truth_059.txt.ptree,0,36,42..50,divorced
trial_truth_059.txt.ptree,0,40,51..55,when
trial_truth_059.txt.ptree,0,44,56..59,she
trial_truth_059.txt.ptree,0,47,60..63,was
trial_truth_059.txt.ptree,0,52,64..69,about
trial_truth_059.txt.ptree,0,54,70..72,10
trial_truth_059.txt.ptree,0,56,73..79,months
trial_truth_059.txt.ptree,0,58,80..83,old
trial_truth_059.txt.ptree,0,60,83..84,.
trial_truth_059.txt.ptree,1,4,85..88,And
trial_truth_059.txt.ptree,1,7,89..98,basically
trial_truth_059.txt.ptree,1,9,98..99,COMMA
trial_truth_059.txt.ptree,1,12,100..102,we
trial_truth_059.txt.ptree,1,16,103..107,were
trial_truth_059.txt.ptree,1,19,108..112,just
trial_truth_059.txt.ptree,1,22,113..116,too
trial_truth_059.txt.ptree,1,24,117..122,young
trial_truth_059.txt.ptree,1,26,123..126,and
trial_truth_059.txt.ptree,1,29,127..130,did
trial_truth_059.txt.ptree,1,31,130..133,n't
trial_truth_059.txt.ptree,1,34,134..138,know
trial_truth_059.txt.ptree,1,38,139..143,what
trial_truth_059.txt.ptree,1,42,144..152,marriage
trial_truth_059.txt.ptree,1,45,153..156,was
trial_truth_059.txt.ptree,1,48,157..165,supposed
trial_truth_059.txt.ptree,1,52,166..168,to
trial_truth_059.txt.ptree,1,55,169..171,be
trial_truth_059.txt.ptree,1,58,172..177,about
trial_truth_059.txt.ptree,1,60,177..178,.
trial_truth_059.txt.ptree,2,4,179..182,And
trial_truth_059.txt.ptree,2,7,183..185,so
trial_truth_059.txt.ptree,2,9,185..186,COMMA
trial_truth_059.txt.ptree,2,12,187..190,you
trial_truth_059.txt.ptree,2,15,191..195,know
trial_truth_059.txt.ptree,2,19,195..196,COMMA
trial_truth_059.txt.ptree,2,22,197..201,just
trial_truth_059.txt.ptree,2,24,201..202,COMMA
trial_truth_059.txt.ptree,2,27,203..204,I
trial_truth_059.txt.ptree,2,30,205..209,knew
trial_truth_059.txt.ptree,2,33,210..214,that
trial_truth_059.txt.ptree,2,37,215..216,I
trial_truth_059.txt.ptree,2,40,217..223,wanted
trial_truth_059.txt.ptree,2,44,224..226,to
trial_truth_059.txt.ptree,2,47,227..229,go
trial_truth_059.txt.ptree,2,50,230..232,to
trial_truth_059.txt.ptree,2,53,233..239,school
trial_truth_059.txt.ptree,2,55,239..240,.
trial_truth_059.txt.ptree,3,5,241..243,He
trial_truth_059.txt.ptree,3,8,244..247,was
trial_truth_059.txt.ptree,3,11,248..252,very
trial_truth_059.txt.ptree,3,13,253..260,jealous
trial_truth_059.txt.ptree,3,15,260..261,.
trial_truth_059.txt.ptree,4,5,262..264,Um
trial_truth_059.txt.ptree,4,7,264..265,COMMA
trial_truth_059.txt.ptree,4,10,266..268,he
trial_truth_059.txt.ptree,4,13,269..275,really
trial_truth_059.txt.ptree,4,16,276..279,did
trial_truth_059.txt.ptree,4,18,279..282,n't
trial_truth_059.txt.ptree,4,21,283..287,want
trial_truth_059.txt.ptree,4,25,288..290,me
trial_truth_059.txt.ptree,4,28,291..293,to
trial_truth_059.txt.ptree,4,32,294..298,work
trial_truth_059.txt.ptree,4,34,299..301,or
trial_truth_059.txt.ptree,4,36,302..304,go
trial_truth_059.txt.ptree,4,39,305..307,to
trial_truth_059.txt.ptree,4,42,308..314,school
trial_truth_059.txt.ptree,4,44,314..315,COMMA
trial_truth_059.txt.ptree,4,46,316..318,or
trial_truth_059.txt.ptree,4,49,319..323,even
trial_truth_059.txt.ptree,4,52,324..326,go
trial_truth_059.txt.ptree,4,55,327..329,to
trial_truth_059.txt.ptree,4,58,330..333,the
trial_truth_059.txt.ptree,4,60,334..341,grocery
trial_truth_059.txt.ptree,4,62,342..347,store
trial_truth_059.txt.ptree,4,64,347..348,.
