trial_truth_040.txt.ptree,0,5,0..2,Um
trial_truth_040.txt.ptree,0,11,5..9,well
trial_truth_040.txt.ptree,0,14,10..11,I
trial_truth_040.txt.ptree,0,17,12..20,remember
trial_truth_040.txt.ptree,0,22,21..22,I
trial_truth_040.txt.ptree,0,25,23..28,heard
trial_truth_040.txt.ptree,0,28,29..30,a
trial_truth_040.txt.ptree,0,30,31..35,shot
trial_truth_040.txt.ptree,0,33,36..41,after
trial_truth_040.txt.ptree,0,36,42..46,that
trial_truth_040.txt.ptree,0,38,46..47,.
trial_truth_040.txt.ptree,1,6,48..50,Um
trial_truth_040.txt.ptree,1,10,53..56,and
trial_truth_040.txt.ptree,1,14,57..58,I
trial_truth_040.txt.ptree,1,17,59..67,remember
trial_truth_040.txt.ptree,1,21,68..75,getting
trial_truth_040.txt.ptree,1,24,76..81,under
trial_truth_040.txt.ptree,1,28,82..85,the
trial_truth_040.txt.ptree,1,30,86..93,vehicle
trial_truth_040.txt.ptree,1,35,96..99,and
trial_truth_040.txt.ptree,1,41,102..103,I
trial_truth_040.txt.ptree,1,44,104..108,fell
trial_truth_040.txt.ptree,1,47,109..111,on
trial_truth_040.txt.ptree,1,50,112..115,the
trial_truth_040.txt.ptree,1,52,116..122,ground
trial_truth_040.txt.ptree,1,54,122..123,.
trial_truth_040.txt.ptree,2,4,124..127,And
trial_truth_040.txt.ptree,2,8,128..130,um
trial_truth_040.txt.ptree,2,12,131..135,that
trial_truth_040.txt.ptree,2,16,135..137,'s
trial_truth_040.txt.ptree,2,20,138..142,when
trial_truth_040.txt.ptree,2,24,143..146,SPO
trial_truth_040.txt.ptree,2,27,147..152,Jerry
trial_truth_040.txt.ptree,2,29,153..160,Johnson
trial_truth_040.txt.ptree,2,31,160..161,COMMA
trial_truth_040.txt.ptree,2,34,162..163,I
trial_truth_040.txt.ptree,2,37,164..169,heard
trial_truth_040.txt.ptree,2,42,170..173,him
trial_truth_040.txt.ptree,2,45,174..178,come
trial_truth_040.txt.ptree,2,48,179..181,up
trial_truth_040.txt.ptree,2,50,181..182,.
