trial_lie_039.txt.ptree,0,6,0..1,I
trial_lie_039.txt.ptree,0,9,2..5,did
trial_lie_039.txt.ptree,0,11,5..8,n't
trial_lie_039.txt.ptree,0,14,9..15,really
trial_lie_039.txt.ptree,0,17,16..20,know
trial_lie_039.txt.ptree,0,20,21..24,her
trial_lie_039.txt.ptree,0,23,25..28,too
trial_lie_039.txt.ptree,0,25,29..33,well
trial_lie_039.txt.ptree,0,27,33..34,COMMA
trial_lie_039.txt.ptree,0,30,35..36,I
trial_lie_039.txt.ptree,0,33,37..41,only
trial_lie_039.txt.ptree,0,36,42..45,saw
trial_lie_039.txt.ptree,0,40,46..49,her
trial_lie_039.txt.ptree,0,44,50..51,a
trial_lie_039.txt.ptree,0,46,52..58,couple
trial_lie_039.txt.ptree,0,49,59..61,of
trial_lie_039.txt.ptree,0,52,62..67,times
trial_lie_039.txt.ptree,0,54,67..68,.
trial_lie_039.txt.ptree,1,6,69..72,Not
trial_lie_039.txt.ptree,1,8,73..79,really
trial_lie_039.txt.ptree,1,10,80..82,no
trial_lie_039.txt.ptree,1,12,82..83,COMMA
trial_lie_039.txt.ptree,1,15,84..85,I
trial_lie_039.txt.ptree,1,18,86..89,was
trial_lie_039.txt.ptree,1,20,89..92,n't
trial_lie_039.txt.ptree,1,23,93..100,placing
trial_lie_039.txt.ptree,1,26,101..104,her
trial_lie_039.txt.ptree,1,28,105..109,face
trial_lie_039.txt.ptree,1,31,110..114,with
trial_lie_039.txt.ptree,1,34,115..118,her
trial_lie_039.txt.ptree,1,36,119..126,address
trial_lie_039.txt.ptree,1,38,126..127,.
trial_lie_039.txt.ptree,2,6,128..130,No
trial_lie_039.txt.ptree,2,8,130..131,COMMA
trial_lie_039.txt.ptree,2,12,132..133,I
trial_lie_039.txt.ptree,2,15,134..137,did
trial_lie_039.txt.ptree,2,17,137..140,n't
trial_lie_039.txt.ptree,2,20,141..145,talk
trial_lie_039.txt.ptree,2,23,146..148,to
trial_lie_039.txt.ptree,2,26,149..156,anybody
trial_lie_039.txt.ptree,2,28,156..157,COMMA
trial_lie_039.txt.ptree,2,32,158..159,I
trial_lie_039.txt.ptree,2,35,160..164,just
trial_lie_039.txt.ptree,2,38,165..170,lived
trial_lie_039.txt.ptree,2,40,170..171,COMMA
trial_lie_039.txt.ptree,2,43,172..173,I
trial_lie_039.txt.ptree,2,46,174..179,would
trial_lie_039.txt.ptree,2,50,180..182,go
trial_lie_039.txt.ptree,2,53,183..185,to
trial_lie_039.txt.ptree,2,56,186..192,school
trial_lie_039.txt.ptree,2,58,193..196,and
trial_lie_039.txt.ptree,2,61,197..201,come
trial_lie_039.txt.ptree,2,64,202..206,home
trial_lie_039.txt.ptree,2,66,206..207,.
trial_lie_039.txt.ptree,3,5,209..211,Uh
trial_lie_039.txt.ptree,3,7,211..212,COMMA
trial_lie_039.txt.ptree,3,10,213..215,no
trial_lie_039.txt.ptree,3,12,215..216,.
