trial_lie_007.txt.ptree,0,5,0..2,We
trial_lie_007.txt.ptree,0,8,3..6,had
trial_lie_007.txt.ptree,0,12,7..11,some
trial_lie_007.txt.ptree,0,14,12..18,drinks
trial_lie_007.txt.ptree,0,17,19..21,at
trial_lie_007.txt.ptree,0,21,22..25,the
trial_lie_007.txt.ptree,0,23,26..29,bar
trial_lie_007.txt.ptree,0,25,29..30,COMMA
trial_lie_007.txt.ptree,0,27,31..36,maybe
trial_lie_007.txt.ptree,0,30,37..40,one
trial_lie_007.txt.ptree,0,34,45..48,two
trial_lie_007.txt.ptree,0,36,48..49,.
trial_lie_007.txt.ptree,1,5,50..54,Ammm
trial_lie_007.txt.ptree,1,10,57..58,I
trial_lie_007.txt.ptree,1,13,59..62,got
trial_lie_007.txt.ptree,1,16,63..67,onto
trial_lie_007.txt.ptree,1,19,68..71,the
trial_lie_007.txt.ptree,1,21,72..77,dance
trial_lie_007.txt.ptree,1,23,78..83,floor
trial_lie_007.txt.ptree,1,26,84..90,myself
trial_lie_007.txt.ptree,1,29,91..93,as
trial_lie_007.txt.ptree,1,34,94..95,I
trial_lie_007.txt.ptree,1,37,96..105,explained
trial_lie_007.txt.ptree,1,39,105..106,COMMA
trial_lie_007.txt.ptree,1,43,107..111,ammm
trial_lie_007.txt.ptree,1,49,114..115,I
trial_lie_007.txt.ptree,1,52,116..120,have
trial_lie_007.txt.ptree,1,55,121..125,been
trial_lie_007.txt.ptree,1,59,126..127,a
trial_lie_007.txt.ptree,1,61,128..135,trained
trial_lie_007.txt.ptree,1,63,136..142,dancer
trial_lie_007.txt.ptree,1,66,143..146,for
trial_lie_007.txt.ptree,1,69,147..151,some
trial_lie_007.txt.ptree,1,71,152..156,time
trial_lie_007.txt.ptree,1,73,156..157,COMMA
trial_lie_007.txt.ptree,1,78,158..163,going
trial_lie_007.txt.ptree,1,82,164..166,to
trial_lie_007.txt.ptree,1,85,167..169,be
trial_lie_007.txt.ptree,1,88,170..174,able
trial_lie_007.txt.ptree,1,92,175..177,to
trial_lie_007.txt.ptree,1,95,178..183,dance
trial_lie_007.txt.ptree,1,98,184..190,freely
trial_lie_007.txt.ptree,1,101,191..193,is
trial_lie_007.txt.ptree,1,104,194..198,like
trial_lie_007.txt.ptree,1,109,199..200,a
trial_lie_007.txt.ptree,1,114,205..212,release
trial_lie_007.txt.ptree,1,116,212..213,COMMA
trial_lie_007.txt.ptree,1,119,214..215,I
trial_lie_007.txt.ptree,1,122,215..217,'m
trial_lie_007.txt.ptree,1,125,218..222,very
trial_lie_007.txt.ptree,1,127,223..227,much
trial_lie_007.txt.ptree,1,130,228..230,in
trial_lie_007.txt.ptree,1,134,231..233,my
trial_lie_007.txt.ptree,1,136,234..237,own
trial_lie_007.txt.ptree,1,138,238..243,space
trial_lie_007.txt.ptree,1,142,244..248,when
trial_lie_007.txt.ptree,1,146,249..250,I
trial_lie_007.txt.ptree,1,149,251..253,do
trial_lie_007.txt.ptree,1,152,254..258,that
trial_lie_007.txt.ptree,1,154,259..262,and
trial_lie_007.txt.ptree,1,156,263..265,so
trial_lie_007.txt.ptree,1,160,266..267,I
trial_lie_007.txt.ptree,1,163,268..271,got
trial_lie_007.txt.ptree,1,166,272..274,up
trial_lie_007.txt.ptree,1,168,274..275,COMMA
trial_lie_007.txt.ptree,1,170,276..279,and
trial_lie_007.txt.ptree,1,174,280..281,I
trial_lie_007.txt.ptree,1,177,282..285,was
trial_lie_007.txt.ptree,1,180,286..293,dancing
trial_lie_007.txt.ptree,1,183,294..299,alone
trial_lie_007.txt.ptree,1,186,300..302,on
trial_lie_007.txt.ptree,1,189,303..306,the
trial_lie_007.txt.ptree,1,191,307..312,dance
trial_lie_007.txt.ptree,1,193,313..318,floor
trial_lie_007.txt.ptree,1,195,318..319,.
trial_lie_007.txt.ptree,2,6,320..322,He
trial_lie_007.txt.ptree,2,9,323..327,came
trial_lie_007.txt.ptree,2,13,328..330,to
trial_lie_007.txt.ptree,2,16,331..335,join
trial_lie_007.txt.ptree,2,20,336..339,the
trial_lie_007.txt.ptree,2,22,340..345,dance
trial_lie_007.txt.ptree,2,24,346..351,floor
trial_lie_007.txt.ptree,2,26,351..352,COMMA
trial_lie_007.txt.ptree,2,31,353..357,ahhh
trial_lie_007.txt.ptree,2,38,360..363,did
trial_lie_007.txt.ptree,2,40,364..367,not
trial_lie_007.txt.ptree,2,43,368..372,join
trial_lie_007.txt.ptree,2,46,373..375,me
trial_lie_007.txt.ptree,2,49,376..387,necessarily
trial_lie_007.txt.ptree,2,52,388..390,on
trial_lie_007.txt.ptree,2,55,391..394,the
trial_lie_007.txt.ptree,2,57,395..400,dance
trial_lie_007.txt.ptree,2,59,401..406,floor
trial_lie_007.txt.ptree,2,62,407..416,initially
trial_lie_007.txt.ptree,2,64,416..417,COMMA
trial_lie_007.txt.ptree,2,66,418..421,and
trial_lie_007.txt.ptree,2,70,422..424,he
trial_lie_007.txt.ptree,2,73,425..428,was
trial_lie_007.txt.ptree,2,76,429..433,also
trial_lie_007.txt.ptree,2,82,438..445,dancing
trial_lie_007.txt.ptree,2,84,445..446,COMMA
trial_lie_007.txt.ptree,2,86,447..450,and
trial_lie_007.txt.ptree,2,89,451..455,then
trial_lie_007.txt.ptree,2,93,456..460,ammm
trial_lie_007.txt.ptree,2,99,465..470,there
trial_lie_007.txt.ptree,2,102,471..474,was
trial_lie_007.txt.ptree,2,106,475..476,a
trial_lie_007.txt.ptree,2,108,477..481,time
trial_lie_007.txt.ptree,2,112,482..487,where
trial_lie_007.txt.ptree,2,116,488..490,he
trial_lie_007.txt.ptree,2,119,491..498,reached
trial_lie_007.txt.ptree,2,122,499..502,out
trial_lie_007.txt.ptree,2,125,503..506,his
trial_lie_007.txt.ptree,2,129,507..511,hand
trial_lie_007.txt.ptree,2,131,512..515,and
trial_lie_007.txt.ptree,2,136,520..522,as
trial_lie_007.txt.ptree,2,142,525..528,the
trial_lie_007.txt.ptree,2,144,529..536,defense
trial_lie_007.txt.ptree,2,147,537..540,has
trial_lie_007.txt.ptree,2,150,541..545,said
trial_lie_007.txt.ptree,2,155,546..553,twirled
trial_lie_007.txt.ptree,2,158,554..556,me
trial_lie_007.txt.ptree,2,161,557..563,around
trial_lie_007.txt.ptree,2,163,564..567,and
trial_lie_007.txt.ptree,2,166,568..572,ammm
trial_lie_007.txt.ptree,2,172,577..581,that
trial_lie_007.txt.ptree,2,175,581..583,'s
trial_lie_007.txt.ptree,2,178,584..586,it
trial_lie_007.txt.ptree,2,180,586..587,.
