trial_truth_025.txt.ptree,0,5,0..2,If
trial_truth_025.txt.ptree,0,9,3..7,this
trial_truth_025.txt.ptree,0,11,8..19,corrections
trial_truth_025.txt.ptree,0,14,20..23,are
trial_truth_025.txt.ptree,0,16,23..26,n't
trial_truth_025.txt.ptree,0,19,27..31,made
trial_truth_025.txt.ptree,0,22,32..34,in
trial_truth_025.txt.ptree,0,25,35..38,our
trial_truth_025.txt.ptree,0,27,39..45,system
trial_truth_025.txt.ptree,0,29,45..46,COMMA
trial_truth_025.txt.ptree,0,32,47..50,its
trial_truth_025.txt.ptree,0,35,51..54,gon
trial_truth_025.txt.ptree,0,39,54..56,na
trial_truth_025.txt.ptree,0,42,57..63,happen
trial_truth_025.txt.ptree,0,45,64..66,to
trial_truth_025.txt.ptree,0,48,67..74,someone
trial_truth_025.txt.ptree,0,51,75..79,that
trial_truth_025.txt.ptree,0,55,80..83,you
trial_truth_025.txt.ptree,0,58,84..88,know
trial_truth_025.txt.ptree,0,60,88..89,.
trial_truth_025.txt.ptree,1,8,90..95,Trust
trial_truth_025.txt.ptree,1,11,96..98,me
trial_truth_025.txt.ptree,1,13,98..99,COMMA
trial_truth_025.txt.ptree,1,16,100..103,its
trial_truth_025.txt.ptree,1,18,104..107,gon
trial_truth_025.txt.ptree,1,21,107..109,na
trial_truth_025.txt.ptree,1,24,110..116,happen
trial_truth_025.txt.ptree,1,26,116..117,COMMA
trial_truth_025.txt.ptree,1,28,118..121,and
trial_truth_025.txt.ptree,1,32,122..123,I
trial_truth_025.txt.ptree,1,35,124..126,do
trial_truth_025.txt.ptree,1,37,126..129,n't
trial_truth_025.txt.ptree,1,40,130..134,want
trial_truth_025.txt.ptree,1,46,139..140,I
trial_truth_025.txt.ptree,1,49,141..143,do
trial_truth_025.txt.ptree,1,51,143..146,n't
trial_truth_025.txt.ptree,1,54,147..151,want
trial_truth_025.txt.ptree,1,57,152..160,anywhone
trial_truth_025.txt.ptree,1,61,161..163,to
trial_truth_025.txt.ptree,1,64,164..166,go
trial_truth_025.txt.ptree,1,67,167..174,through
trial_truth_025.txt.ptree,1,71,175..179,what
trial_truth_025.txt.ptree,1,76,180..181,I
trial_truth_025.txt.ptree,1,78,182..184,or
trial_truth_025.txt.ptree,1,81,185..187,my
trial_truth_025.txt.ptree,1,83,188..194,family
trial_truth_025.txt.ptree,1,86,195..199,have
trial_truth_025.txt.ptree,1,90,200..202,to
trial_truth_025.txt.ptree,1,93,203..205,go
trial_truth_025.txt.ptree,1,96,206..213,through
trial_truth_025.txt.ptree,1,98,213..214,.
trial_truth_025.txt.ptree,2,5,215..222,Because
trial_truth_025.txt.ptree,2,11,223..225,we
trial_truth_025.txt.ptree,2,14,226..230,went
trial_truth_025.txt.ptree,2,17,231..238,through
trial_truth_025.txt.ptree,2,20,239..242,the
trial_truth_025.txt.ptree,2,22,243..247,hell
trial_truth_025.txt.ptree,2,24,248..251,and
trial_truth_025.txt.ptree,2,26,252..256,back
trial_truth_025.txt.ptree,2,28,256..257,COMMA
trial_truth_025.txt.ptree,2,30,258..261,and
trial_truth_025.txt.ptree,2,35,262..268,nobody
trial_truth_025.txt.ptree,2,38,269..271,in
trial_truth_025.txt.ptree,2,41,272..276,this
trial_truth_025.txt.ptree,2,43,277..284,country
trial_truth_025.txt.ptree,2,46,285..291,should
trial_truth_025.txt.ptree,2,49,292..296,have
trial_truth_025.txt.ptree,2,53,297..299,to
trial_truth_025.txt.ptree,2,56,300..306,suffer
trial_truth_025.txt.ptree,2,59,307..311,like
trial_truth_025.txt.ptree,2,62,312..316,that
trial_truth_025.txt.ptree,2,64,317..320,and
trial_truth_025.txt.ptree,2,68,321..322,I
trial_truth_025.txt.ptree,2,71,322..325,'ll
trial_truth_025.txt.ptree,2,74,326..328,do
trial_truth_025.txt.ptree,2,77,329..331,my
trial_truth_025.txt.ptree,2,79,332..336,best
trial_truth_025.txt.ptree,2,83,337..339,to
trial_truth_025.txt.ptree,2,86,340..344,make
trial_truth_025.txt.ptree,2,89,345..349,sure
trial_truth_025.txt.ptree,2,92,350..354,this
trial_truth_025.txt.ptree,2,95,355..357,is
trial_truth_025.txt.ptree,2,97,358..361,not
trial_truth_025.txt.ptree,2,100,362..365,gon
trial_truth_025.txt.ptree,2,104,365..367,na
trial_truth_025.txt.ptree,2,107,368..374,happen
trial_truth_025.txt.ptree,2,110,375..377,to
trial_truth_025.txt.ptree,2,113,378..384,anyone
trial_truth_025.txt.ptree,2,115,385..389,else
trial_truth_025.txt.ptree,2,117,389..390,.
