trial_truth_028.txt.ptree,0,5,0..1,I
trial_truth_028.txt.ptree,0,10,6..8,It
trial_truth_028.txt.ptree,0,13,9..12,was
trial_truth_028.txt.ptree,0,16,13..18,while
trial_truth_028.txt.ptree,0,21,19..23,back
trial_truth_028.txt.ptree,0,23,24..27,but
trial_truth_028.txt.ptree,0,27,28..29,I
trial_truth_028.txt.ptree,0,30,30..37,believe
trial_truth_028.txt.ptree,0,32,37..38,COMMA
trial_truth_028.txt.ptree,0,35,39..40,I
trial_truth_028.txt.ptree,0,38,41..44,did
trial_truth_028.txt.ptree,0,40,44..45,.
trial_truth_028.txt.ptree,1,6,46..47,I
trial_truth_028.txt.ptree,1,9,48..51,ask
trial_truth_028.txt.ptree,1,12,52..54,hm
trial_truth_028.txt.ptree,1,18,59..60,I
trial_truth_028.txt.ptree,1,21,61..66,asked
trial_truth_028.txt.ptree,1,24,67..72,about
trial_truth_028.txt.ptree,1,27,73..76,the
trial_truth_028.txt.ptree,1,29,77..84,battery
trial_truth_028.txt.ptree,1,31,84..85,COMMA
trial_truth_028.txt.ptree,1,35,86..88,it
trial_truth_028.txt.ptree,1,38,89..93,will
trial_truth_028.txt.ptree,1,41,94..98,take
trial_truth_028.txt.ptree,1,45,99..103,time
trial_truth_028.txt.ptree,1,48,104..107,for
trial_truth_028.txt.ptree,1,51,108..115,battery
trial_truth_028.txt.ptree,1,54,116..118,to
trial_truth_028.txt.ptree,1,57,119..125,charge
trial_truth_028.txt.ptree,1,59,125..126,COMMA
trial_truth_028.txt.ptree,1,63,127..130,You
trial_truth_028.txt.ptree,1,66,131..133,wo
trial_truth_028.txt.ptree,1,68,133..136,n't
trial_truth_028.txt.ptree,1,71,137..139,be
trial_truth_028.txt.ptree,1,74,140..144,able
trial_truth_028.txt.ptree,1,78,145..147,to
trial_truth_028.txt.ptree,1,81,148..151,use
trial_truth_028.txt.ptree,1,84,152..154,it
trial_truth_028.txt.ptree,1,87,155..158,out
trial_truth_028.txt.ptree,1,90,159..161,of
trial_truth_028.txt.ptree,1,93,162..165,the
trial_truth_028.txt.ptree,1,95,166..169,box
trial_truth_028.txt.ptree,1,97,169..170,.
trial_truth_028.txt.ptree,2,5,171..173,So
trial_truth_028.txt.ptree,2,7,173..174,COMMA
trial_truth_028.txt.ptree,2,10,175..177,by
trial_truth_028.txt.ptree,2,14,178..182,that
trial_truth_028.txt.ptree,2,16,183..187,time
trial_truth_028.txt.ptree,2,20,188..192,that
trial_truth_028.txt.ptree,2,24,192..194,'s
trial_truth_028.txt.ptree,2,28,195..199,when
trial_truth_028.txt.ptree,2,32,200..201,I
trial_truth_028.txt.ptree,2,35,202..207,asked
trial_truth_028.txt.ptree,2,40,208..211,she
trial_truth_028.txt.ptree,2,43,212..217,would
trial_truth_028.txt.ptree,2,46,218..222,like
trial_truth_028.txt.ptree,2,50,223..226,one
trial_truth_028.txt.ptree,2,54,227..231,that
trial_truth_028.txt.ptree,2,58,232..234,is
trial_truth_028.txt.ptree,2,61,235..241,corded
trial_truth_028.txt.ptree,2,63,241..242,.
