trial_lie_058.txt.ptree,0,4,0..3,100
trial_lie_058.txt.ptree,0,6,4..11,percent
trial_lie_058.txt.ptree,0,8,11..12,.
trial_lie_058.txt.ptree,1,5,13..23,Absolutely
trial_lie_058.txt.ptree,1,7,23..24,.
trial_lie_058.txt.ptree,2,4,25..28,100
trial_lie_058.txt.ptree,2,6,29..36,percent
trial_lie_058.txt.ptree,2,8,36..37,.
trial_lie_058.txt.ptree,3,4,38..41,100
trial_lie_058.txt.ptree,3,6,42..49,percent
trial_lie_058.txt.ptree,3,8,49..50,.
trial_lie_058.txt.ptree,4,5,51..58,Totally
trial_lie_058.txt.ptree,4,7,59..64,false
trial_lie_058.txt.ptree,4,9,64..65,.
trial_lie_058.txt.ptree,5,4,66..68,Do
trial_lie_058.txt.ptree,5,7,69..70,I
trial_lie_058.txt.ptree,5,10,71..75,have
trial_lie_058.txt.ptree,5,13,76..83,remorse
trial_lie_058.txt.ptree,5,15,83..84,?
trial_lie_058.txt.ptree,6,5,85..95,Absolutely
trial_lie_058.txt.ptree,6,7,95..96,.
