trial_truth_027.txt.ptree,0,5,0..2,It
trial_truth_027.txt.ptree,0,8,3..6,was
trial_truth_027.txt.ptree,0,11,7..16,wonderful
trial_truth_027.txt.ptree,0,13,16..17,.
trial_truth_027.txt.ptree,1,5,18..19,I
trial_truth_027.txt.ptree,1,7,19..20,COMMA
trial_truth_027.txt.ptree,1,12,21..22,I
trial_truth_027.txt.ptree,1,15,23..27,mean
trial_truth_027.txt.ptree,1,17,27..28,COMMA
trial_truth_027.txt.ptree,1,20,29..30,I
trial_truth_027.txt.ptree,1,23,31..35,came
trial_truth_027.txt.ptree,1,26,36..40,from
trial_truth_027.txt.ptree,1,29,41..48,Ukraine
trial_truth_027.txt.ptree,1,31,48..49,.
trial_truth_027.txt.ptree,2,5,50..51,I
trial_truth_027.txt.ptree,2,8,52..58,always
trial_truth_027.txt.ptree,2,11,59..66,dreamed
trial_truth_027.txt.ptree,2,14,67..69,of
trial_truth_027.txt.ptree,2,18,70..71,a
trial_truth_027.txt.ptree,2,20,72..78,family
trial_truth_027.txt.ptree,2,23,79..83,like
trial_truth_027.txt.ptree,2,26,84..87,the
trial_truth_027.txt.ptree,2,28,88..97,Belcanies
trial_truth_027.txt.ptree,2,32,98..102,when
trial_truth_027.txt.ptree,2,36,103..104,I
trial_truth_027.txt.ptree,2,39,105..108,was
trial_truth_027.txt.ptree,2,43,109..114,first
trial_truth_027.txt.ptree,2,45,115..122,adopted
trial_truth_027.txt.ptree,2,47,122..123,.
trial_truth_027.txt.ptree,3,5,124..126,My
trial_truth_027.txt.ptree,3,7,127..130,mom
trial_truth_027.txt.ptree,3,10,131..134,was
trial_truth_027.txt.ptree,3,13,135..139,just
trial_truth_027.txt.ptree,3,15,140..149,wonderful
trial_truth_027.txt.ptree,3,17,149..150,.
trial_truth_027.txt.ptree,4,5,151..153,It
trial_truth_027.txt.ptree,4,8,154..157,was
trial_truth_027.txt.ptree,4,12,158..165,exactly
trial_truth_027.txt.ptree,4,14,166..170,what
trial_truth_027.txt.ptree,4,18,171..172,I
trial_truth_027.txt.ptree,4,21,173..180,dreamed
trial_truth_027.txt.ptree,4,24,181..183,of
trial_truth_027.txt.ptree,4,26,183..184,.
trial_truth_027.txt.ptree,5,5,185..189,Just
trial_truth_027.txt.ptree,5,7,190..197,perfect
trial_truth_027.txt.ptree,5,9,197..198,.
trial_truth_027.txt.ptree,6,5,199..200,I
trial_truth_027.txt.ptree,6,8,201..205,took
trial_truth_027.txt.ptree,6,11,206..212,ballet
trial_truth_027.txt.ptree,6,13,212..213,.
trial_truth_027.txt.ptree,7,5,214..215,I
trial_truth_027.txt.ptree,7,8,216..220,went
trial_truth_027.txt.ptree,7,11,221..223,to
trial_truth_027.txt.ptree,7,14,224..230,school
trial_truth_027.txt.ptree,7,16,230..231,.
trial_truth_027.txt.ptree,8,5,232..233,I
trial_truth_027.txt.ptree,8,8,234..237,had
trial_truth_027.txt.ptree,8,11,238..239,a
trial_truth_027.txt.ptree,8,13,240..249,wonderful
trial_truth_027.txt.ptree,8,15,250..256,family
trial_truth_027.txt.ptree,8,17,256..257,.
trial_truth_027.txt.ptree,9,5,258..260,It
trial_truth_027.txt.ptree,9,8,261..264,was
trial_truth_027.txt.ptree,9,11,265..272,perfect
trial_truth_027.txt.ptree,9,13,272..273,.
