trial_truth_058.txt.ptree,0,6,0..2,Um
trial_truth_058.txt.ptree,0,10,3..11,whenever
trial_truth_058.txt.ptree,0,14,12..13,I
trial_truth_058.txt.ptree,0,17,14..17,was
trial_truth_058.txt.ptree,0,20,18..24,little
trial_truth_058.txt.ptree,0,22,24..25,COMMA
trial_truth_058.txt.ptree,0,25,26..28,um
trial_truth_058.txt.ptree,0,30,29..31,my
trial_truth_058.txt.ptree,0,32,32..38,oldest
trial_truth_058.txt.ptree,0,34,39..45,nephew
trial_truth_058.txt.ptree,0,37,46..48,is
trial_truth_058.txt.ptree,0,40,49..51,um
trial_truth_058.txt.ptree,0,44,52..55,two
trial_truth_058.txt.ptree,0,46,56..61,years
trial_truth_058.txt.ptree,0,48,62..69,younger
trial_truth_058.txt.ptree,0,51,70..74,than
trial_truth_058.txt.ptree,0,55,75..76,I
trial_truth_058.txt.ptree,0,58,77..79,am
trial_truth_058.txt.ptree,0,61,80..82,so
trial_truth_058.txt.ptree,0,65,83..85,he
trial_truth_058.txt.ptree,0,67,86..89,and
trial_truth_058.txt.ptree,0,69,90..91,I
trial_truth_058.txt.ptree,0,72,92..96,were
trial_truth_058.txt.ptree,0,75,97..103,always
trial_truth_058.txt.ptree,0,78,104..108,very
trial_truth_058.txt.ptree,0,80,109..114,close
trial_truth_058.txt.ptree,0,82,114..115,.
trial_truth_058.txt.ptree,1,4,116..119,And
trial_truth_058.txt.ptree,1,7,120..122,so
trial_truth_058.txt.ptree,1,10,123..131,whenever
trial_truth_058.txt.ptree,1,14,132..133,I
trial_truth_058.txt.ptree,1,17,134..137,was
trial_truth_058.txt.ptree,1,20,138..144,really
trial_truth_058.txt.ptree,1,22,145..151,little
trial_truth_058.txt.ptree,1,26,152..153,i
trial_truth_058.txt.ptree,1,29,154..159,spent
trial_truth_058.txt.ptree,1,33,160..161,a
trial_truth_058.txt.ptree,1,35,162..165,lot
trial_truth_058.txt.ptree,1,38,166..168,of
trial_truth_058.txt.ptree,1,41,169..173,time
trial_truth_058.txt.ptree,1,44,174..178,with
trial_truth_058.txt.ptree,1,47,179..182,her
trial_truth_058.txt.ptree,1,49,183..186,and
trial_truth_058.txt.ptree,1,51,187..191,then
trial_truth_058.txt.ptree,1,56,192..200,whenever
trial_truth_058.txt.ptree,1,59,200..201,COMMA
trial_truth_058.txt.ptree,1,62,202..204,um
trial_truth_058.txt.ptree,1,65,205..206,I
trial_truth_058.txt.ptree,1,68,207..210,was
trial_truth_058.txt.ptree,1,72,211..212,a
trial_truth_058.txt.ptree,1,74,213..221,freshman
trial_truth_058.txt.ptree,1,77,222..224,in
trial_truth_058.txt.ptree,1,80,225..229,high
trial_truth_058.txt.ptree,1,82,230..236,school
trial_truth_058.txt.ptree,1,85,237..238,I
trial_truth_058.txt.ptree,1,88,239..243,went
trial_truth_058.txt.ptree,1,90,244..247,and
trial_truth_058.txt.ptree,1,92,248..253,lived
trial_truth_058.txt.ptree,1,95,254..258,with
trial_truth_058.txt.ptree,1,98,259..262,her
trial_truth_058.txt.ptree,1,100,262..263,.
